Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
2224,60,4,,11050,Pave,3,Reg,Lvl,1,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,1,1,3,0,TA,TA,PConc,3,4,3,6,0,6,0,910,910,GasA,Ex,Y,5,910,910,0,1820,0,0,2,1,3,1,3,8,6,1,4,2,1996,3,3,816,4,4,Y,318,32,0,0,0,0,4,5,5,0,9,2008,1,Normal,
2225,90,4,76,10260,Pave,3,Reg,Lvl,1,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2Story,5,4,1976,1976,Gable,CompShg,8,5,3,0,TA,TA,CBlock,5,5,5,7,0,7,0,0,0,GasA,TA,Y,5,936,936,0,1872,0,0,2,2,4,2,4,8,6,0,6,2,1976,3,2,484,4,4,Y,0,0,0,0,0,0,4,5,5,0,11,2008,1,Abnorml,
2226,20,4,74,9990,Pave,3,Reg,Lvl,1,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,5,1991,1991,Gable,CompShg,4,4,3,0,TA,TA,PConc,3,4,4,1,1383,6,0,297,1680,GasA,Gd,Y,5,1689,0,0,1689,1,0,2,0,3,1,4,6,6,1,4,2,1991,3,2,432,4,4,Y,428,120,0,0,0,0,4,5,5,0,7,2008,1,Normal,
2227,120,4,42,4084,Pave,3,IR1,Lvl,1,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,7,6,1986,1986,Gable,CompShg,1,1,2,340,Gd,TA,CBlock,3,4,2,3,893,6,0,384,1277,GasA,Gd,Y,5,1501,0,0,1501,1,0,2,0,2,1,3,6,6,1,4,2,1986,1,2,512,4,4,Y,240,0,0,0,0,0,4,5,5,0,7,2008,1,Normal,
2228,20,4,74,11563,Pave,3,IR1,HLS,1,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,1,1,4,258,Gd,TA,PConc,1,4,1,3,1036,6,0,482,1518,GasA,Ex,Y,5,1537,0,0,1537,1,0,2,0,3,1,3,8,6,0,6,2,2007,1,3,788,4,4,Y,0,26,0,0,0,0,4,5,5,0,4,2008,1,Normal,
2229,60,4,107,12852,Pave,3,IR1,HLS,1,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,1,1,3,0,Gd,TA,PConc,3,4,2,3,770,6,0,150,920,GasA,Ex,Y,5,920,860,0,1780,1,0,2,1,3,1,3,6,6,1,3,2,2007,1,2,612,4,4,Y,0,192,0,0,0,0,4,5,5,0,1,2008,2,Partial,
2230,80,4,73,9802,Pave,3,Reg,Lvl,1,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,5,5,2006,2007,Gable,CompShg,1,1,3,0,TA,TA,PConc,3,4,4,6,0,6,0,352,352,GasA,Gd,Y,5,712,730,0,1442,0,0,2,1,3,1,4,6,6,0,6,4,2007,1,2,400,4,4,Y,100,0,0,0,0,0,4,5,5,0,4,2008,1,Normal,
2231,60,4,81,12018,Pave,3,IR1,HLS,1,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,2008,2008,Gable,CompShg,1,1,4,60,Gd,TA,PConc,3,4,2,6,0,6,0,796,796,GasA,Ex,Y,5,796,816,0,1612,0,0,2,1,3,1,3,6,6,0,6,2,2008,1,3,666,4,4,Y,0,64,0,0,0,0,4,5,5,0,10,2008,2,Partial,
2232,20,4,75,12890,Pave,3,IR1,Lvl,1,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1989,1989,Gable,CompShg,3,6,2,128,TA,TA,CBlock,3,4,4,6,0,6,0,1495,1495,GasA,Ex,Y,5,1495,0,0,1495,0,0,2,0,3,1,4,8,6,1,4,2,1989,3,2,438,4,4,Y,252,0,192,0,0,0,4,5,5,0,7,2008,1,Normal,
2233,20,4,93,18265,Pave,3,Reg,Lvl,1,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,8,4,2,228,Gd,Gd,CBlock,3,2,2,3,920,5,60,276,1256,GasA,Ex,Y,5,1256,0,0,1256,0,0,2,0,3,1,3,6,6,1,2,2,1986,3,2,578,4,4,Y,282,0,0,0,0,0,4,5,5,0,3,2008,1,Normal,
2234,20,4,82,11202,Pave,3,IR1,Lvl,1,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,1,1,2,206,Gd,TA,PConc,1,4,2,3,1029,6,0,403,1432,GasA,Ex,Y,5,1440,0,0,1440,1,0,2,0,3,1,3,7,6,1,4,2,2003,1,2,467,4,4,Y,185,95,0,0,0,0,4,5,5,0,6,2008,1,Normal,
2235,20,4,,7915,Pave,3,IR1,Lvl,1,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1999,2000,Hip,CompShg,1,1,3,0,Gd,TA,PConc,1,4,3,3,1223,6,0,443,1666,GasA,Ex,Y,5,1675,0,0,1675,1,0,2,0,3,1,3,6,6,0,6,2,1999,2,2,435,4,4,Y,165,52,0,0,0,0,4,5,5,0,12,2008,1,Normal,
2236,20,4,79,11449,Pave,3,IR1,HLS,1,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,1,1,3,0,Gd,TA,PConc,3,4,2,3,1011,6,0,873,1884,GasA,Ex,Y,5,1728,0,0,1728,1,0,2,0,3,1,3,7,6,1,3,2,2007,1,2,520,4,4,Y,0,276,0,0,0,0,4,5,5,0,1,2008,1,Normal,
2237,20,4,85,11447,Pave,3,IR1,Lvl,1,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,1,1,2,674,Gd,TA,PConc,1,4,2,3,1571,6,0,393,1964,GasA,Ex,Y,5,1964,0,0,1964,1,0,2,1,3,1,3,7,6,1,3,2,2005,1,3,892,4,4,Y,0,265,0,0,0,0,4,5,5,0,6,2008,1,Normal,
2238,90,5,97,8940,Pave,3,IR1,Lvl,1,Corner,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1998,Gable,CompShg,1,1,2,200,TA,Gd,PConc,3,2,1,3,1309,6,0,35,1344,GasA,Ex,Y,5,1344,0,0,1344,2,0,2,0,2,2,4,8,6,0,6,2,1997,1,4,784,4,4,Y,0,0,0,0,0,0,4,5,5,0,11,2008,1,Alloca,
2239,20,4,77,9278,Pave,3,Reg,Lvl,1,FR2,Gtl,Mitchel,Feedr,Artery,1Fam,1Story,5,5,2007,2008,Gable,CompShg,1,1,3,0,TA,TA,PConc,3,4,4,6,0,6,0,1092,1092,GasA,Ex,Y,5,1092,0,0,1092,0,0,1,0,2,1,4,5,6,0,6,7,,4,0,0,6,6,Y,0,52,0,0,0,0,4,5,5,0,2,2008,1,Abnorml,
2240,120,5,32,4500,Pave,3,Reg,Lvl,1,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1997,1997,Hip,CompShg,1,1,2,197,TA,TA,PConc,1,4,4,3,864,6,0,325,1189,GasA,Ex,Y,5,1189,0,0,1189,1,0,2,0,2,1,4,4,6,0,6,2,1997,2,2,392,4,4,Y,0,122,0,0,0,0,4,5,5,0,4,2008,1,Normal,
2241,85,4,150,14137,Pave,3,Reg,Lvl,1,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,4,5,1964,1964,Gable,CompShg,4,4,2,98,TA,TA,CBlock,3,4,2,1,865,4,247,88,1200,GasA,Gd,Y,5,1200,0,0,1200,1,0,1,0,3,1,4,6,6,0,6,1,1964,1,3,850,4,4,Y,0,119,0,0,171,0,4,5,5,0,11,2008,4,Normal,
2242,120,5,,4224,Pave,3,Reg,Lvl,1,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,5,6,1975,1975,Gable,CompShg,7,,3,0,TA,TA,PConc,3,4,4,3,769,6,0,271,1040,GasA,Gd,Y,5,1040,0,0,1040,0,0,1,0,3,1,4,6,6,0,6,2,1975,3,2,499,4,4,Y,0,100,0,0,0,0,4,5,5,0,6,2008,1,Normal,
2243,160,5,41,2665,Pave,3,Reg,Lvl,1,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,7,1976,1976,Gable,CompShg,7,,3,0,TA,TA,PConc,3,4,4,1,318,6,0,232,550,GasA,TA,Y,5,925,550,0,1475,0,0,2,0,4,1,4,6,6,1,4,2,1976,3,1,336,4,4,Y,92,26,0,0,0,0,4,5,5,0,5,2008,1,Normal,
2244,180,5,21,1974,Pave,3,Reg,Lvl,1,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,7,1973,2006,Gable,CompShg,7,,3,0,TA,Gd,CBlock,3,4,2,3,501,6,0,25,526,GasA,Gd,Y,5,526,462,0,988,1,0,1,0,2,1,4,5,6,0,6,4,1973,2,1,297,4,4,Y,120,101,0,0,0,0,4,5,5,0,6,2008,1,Normal,
2245,180,5,21,1596,Pave,3,Reg,Lvl,1,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,6,1973,1973,Gable,CompShg,7,,3,0,TA,TA,CBlock,3,4,1,3,437,6,0,25,462,GasA,TA,Y,5,526,462,0,988,1,0,1,0,1,1,4,4,6,1,5,4,1973,2,1,297,4,4,Y,0,101,0,120,0,0,4,2,5,0,7,2008,1,Normal,
2246,20,4,,17979,Pave,3,IR1,Lvl,1,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,8,5,3,0,TA,Gd,CBlock,4,4,4,1,785,6,0,328,1113,GasA,Ex,Y,5,1160,0,0,1160,1,0,1,0,3,1,3,6,6,0,6,2,1968,3,1,257,4,4,Y,81,0,0,0,0,0,4,2,1,500,2,2008,1,Normal,
2247,160,5,21,1477,Pave,3,Reg,Lvl,1,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,6,9,1970,2007,Gable,CompShg,7,,3,0,TA,Gd,CBlock,4,4,4,3,358,6,0,188,546,GasA,Ex,Y,5,546,546,0,1092,0,0,2,1,3,1,4,6,6,0,6,7,,4,0,0,6,6,Y,187,0,0,0,0,0,4,5,5,0,3,2008,1,Normal,
2248,20,4,59,6490,Pave,3,Reg,Lvl,1,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1983,1983,Gable,CompShg,1,1,3,0,TA,Gd,CBlock,4,4,4,3,534,6,0,282,816,GasA,Ex,Y,5,816,0,0,816,0,1,1,0,2,1,4,4,6,0,6,2,1983,3,1,264,4,4,Y,315,0,0,0,0,0,4,2,5,0,4,2008,1,Normal,
2249,20,4,60,6600,Pave,3,Reg,Lvl,1,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1982,2005,Gable,CompShg,4,5,3,0,TA,TA,CBlock,4,4,4,3,638,6,0,207,845,GasA,Gd,Y,5,845,0,0,845,0,0,1,0,3,1,3,6,6,0,6,2,1982,3,1,264,4,4,Y,0,0,0,0,0,0,4,5,5,0,7,2008,1,Normal,
2250,20,4,74,12395,Pave,3,Reg,Lvl,1,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1984,1984,Gable,CompShg,4,5,3,0,TA,TA,CBlock,4,4,4,1,647,6,0,217,864,GasA,TA,Y,5,889,0,0,889,0,0,1,0,3,1,4,6,6,0,6,2,1984,3,2,484,4,4,Y,0,0,0,0,0,0,4,5,5,0,4,2008,1,Normal,
2251,70,,,56600,Pave,3,IR1,Low,1,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,1,1900,1950,Hip,CompShg,3,6,3,0,TA,TA,BrkTil,4,4,4,6,0,6,0,686,686,GasA,Ex,Y,5,1150,686,0,1836,0,0,2,0,4,1,4,7,1,0,6,6,1900,3,1,288,4,2,N,0,0,0,0,0,0,4,5,5,0,1,2008,1,Normal,
2252,20,4,85,10667,Pave,3,Reg,Lvl,1,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,6,6,1971,1971,Gable,CompShg,2,2,2,302,TA,TA,CBlock,4,4,4,2,838,6,0,749,1587,GasA,TA,Y,5,1587,0,0,1587,0,0,2,0,3,1,4,7,6,1,3,2,1971,3,2,525,4,4,Y,0,44,0,0,0,0,4,5,5,0,3,2007,1,Normal,
2253,80,4,56,8872,Pave,3,IR1,HLS,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1997,1997,Gable,CompShg,1,1,3,0,TA,TA,PConc,3,4,4,6,0,6,0,384,384,GasA,Gd,Y,5,754,630,0,1384,0,0,2,1,3,1,4,7,6,1,4,4,1997,1,2,390,4,4,Y,0,0,0,0,0,0,4,5,5,0,3,2007,1,Normal,
2254,80,4,,10147,Pave,3,IR1,Lvl,1,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1994,1994,Gable,CompShg,4,4,2,32,TA,TA,PConc,3,4,4,4,186,6,0,206,392,GasA,Gd,Y,5,924,770,0,1694,0,0,2,1,3,1,4,7,6,1,4,4,1994,1,2,398,4,4,Y,256,64,0,0,0,0,4,3,5,0,3,2007,1,Normal,
2255,60,4,,8637,Pave,3,IR1,Lvl,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2000,Gable,CompShg,1,1,3,0,TA,TA,PConc,3,4,4,1,871,6,0,52,923,GasA,Gd,Y,5,947,767,0,1714,1,0,2,1,3,1,4,7,6,1,4,2,2000,1,2,451,4,4,Y,256,48,0,0,0,0,4,5,5,0,4,2007,1,Abnorml,
2256,60,4,63,7875,Pave,3,Reg,Lvl,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1996,1996,Gable,CompShg,4,4,3,0,Gd,TA,PConc,3,4,4,5,414,6,0,277,691,GasA,Gd,Y,5,691,862,0,1553,0,0,2,1,3,1,3,6,6,0,6,2,1996,1,2,420,4,4,Y,0,44,0,0,0,0,4,5,5,0,8,2007,1,Normal,
2257,60,4,60,7500,Pave,3,Reg,Lvl,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2003,Gable,CompShg,1,1,3,0,TA,TA,PConc,3,4,4,6,0,6,0,938,938,GasA,Ex,Y,5,957,1342,0,2299,0,0,3,1,5,1,4,7,6,1,4,2,1999,1,2,482,4,4,Y,188,30,0,0,0,0,4,5,5,0,8,2007,1,Normal,
2258,20,4,,9556,Pave,3,IR1,Lvl,1,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1992,1993,Gable,CompShg,4,4,2,52,TA,TA,PConc,3,4,4,6,0,6,0,1168,1168,GasA,Gd,Y,5,1187,0,0,1187,0,0,2,0,3,1,3,6,6,0,6,2,1992,2,2,420,4,4,Y,0,21,0,0,0,0,4,5,5,0,8,2007,1,Normal,
2259,60,4,,7655,Pave,3,IR1,Lvl,1,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,4,4,3,0,TA,TA,PConc,3,4,4,6,0,6,0,903,903,GasA,Gd,Y,5,910,732,0,1642,0,0,2,1,3,1,4,7,6,1,4,2,1993,2,2,392,4,4,Y,290,84,0,0,0,0,4,5,5,0,7,2007,1,Normal,
2260,20,4,160,18160,Grvl,3,Reg,Lvl,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,4,4,1,138,TA,TA,CBlock,4,4,2,2,550,6,0,752,1302,GasA,Fa,Y,5,1128,0,0,1128,1,0,1,0,3,1,4,6,6,1,4,2,1964,3,2,480,4,4,P,0,108,246,0,0,0,4,3,5,0,3,2007,1,Alloca,
2261,120,4,38,4740,Pave,3,IR1,Lvl,1,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CompShg,7,,3,0,Gd,TA,CBlock,3,4,1,3,248,6,0,918,1166,GasA,Gd,Y,5,1179,0,0,1179,1,0,2,0,2,1,4,5,6,0,6,2,1988,2,2,480,4,4,Y,0,108,0,0,135,0,4,5,5,0,10,2007,1,Normal,
2262,120,4,35,5118,Pave,3,IR1,HLS,1,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1990,1990,Gable,CompShg,7,,3,0,Gd,TA,PConc,3,4,1,3,926,6,0,386,1312,GasA,Gd,Y,5,1321,0,0,1321,1,0,1,0,1,1,3,4,6,1,4,2,1990,2,2,484,4,4,Y,0,64,140,0,0,0,4,5,5,0,8,2007,1,Normal,
2263,60,4,98,12328,Pave,3,IR1,Lvl,1,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Hip,CompShg,1,1,4,146,Gd,TA,PConc,1,4,3,3,986,6,0,163,1149,GasA,Ex,Y,5,1164,1377,0,2541,1,0,3,1,4,1,1,10,6,1,3,4,2005,1,3,729,4,4,Y,120,32,0,0,0,0,4,5,5,0,7,2007,1,Normal,
2264,20,4,52,51974,Pave,3,IR1,Lvl,1,CulDSac,Gtl,StoneBr,PosN,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,1,1,2,710,Ex,TA,PConc,1,4,2,3,1101,6,0,1559,2660,GasA,Ex,Y,5,2338,0,0,2338,1,0,2,1,4,1,3,8,6,2,3,2,2005,1,3,1110,3,4,Y,0,135,0,0,322,0,4,5,5,0,6,2007,2,Partial,
2265,190,4,195,41600,Pave,3,IR1,Lvl,1,FR2,Gtl,Gilbert,Norm,Norm,2fmCon,1Story,5,5,1969,1990,Gable,CompShg,4,4,3,0,TA,TA,CBlock,3,4,1,1,1047,6,0,53,1100,GasW,TA,Y,5,1424,0,0,1424,1,0,1,1,3,1,4,7,5,0,6,1,1969,3,3,828,4,4,N,144,0,0,0,0,0,4,5,5,0,11,2007,1,Normal,
2266,120,4,61,8035,Pave,3,IR1,HLS,1,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,9,5,2006,2006,Gable,CompShg,2,2,2,165,Gd,TA,PConc,1,4,1,3,797,6,0,815,1612,GasA,Ex,Y,5,1612,0,0,1612,1,0,2,0,2,1,1,6,6,1,3,2,2006,1,2,556,4,4,Y,0,164,0,0,0,0,4,5,5,0,3,2007,1,Normal,
2267,20,4,85,14082,Pave,3,IR1,HLS,1,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,1,1,2,945,Gd,TA,PConc,1,2,1,3,1558,6,0,662,2220,GasA,Ex,Y,5,2234,0,0,2234,1,0,1,1,1,1,3,7,6,1,3,2,2006,2,2,724,4,4,Y,390,80,0,0,0,0,4,5,5,0,1,2007,1,Normal,
2268,20,4,81,13870,Pave,3,IR1,HLS,1,Inside,Gtl,StoneBr,PosA,PosA,1Fam,1Story,10,5,2006,2007,Hip,CompShg,7,,2,250,Ex,TA,PConc,1,4,1,3,1152,6,0,590,1742,GasA,Ex,Y,5,2042,0,0,2042,1,0,2,0,3,1,1,8,6,1,3,2,2007,1,3,724,4,4,Y,240,52,0,0,174,0,4,5,5,0,10,2007,2,Partial,
2269,20,4,,10960,Pave,3,IR1,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1984,1984,Hip,CompShg,4,4,3,0,TA,TA,CBlock,3,4,4,3,256,6,0,1028,1284,GasA,TA,Y,5,1284,0,0,1284,1,0,2,0,3,1,4,5,6,0,6,2,1984,3,2,480,4,4,Y,0,0,192,0,0,0,4,5,5,0,4,2007,3,Abnorml,
2270,60,4,78,12090,Pave,3,Reg,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,1981,2003,Gable,CompShg,2,2,2,306,Gd,TA,CBlock,3,4,4,1,321,6,0,404,725,GasA,Ex,Y,5,725,754,0,1479,0,0,2,1,3,1,3,6,6,1,4,2,1981,2,2,484,4,4,Y,167,72,0,0,0,0,4,5,5,0,3,2007,1,Normal,
2271,20,4,93,12299,Pave,3,Reg,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1978,1985,Gable,CompShg,8,5,4,67,TA,TA,CBlock,3,4,4,3,1328,6,0,201,1529,GasA,TA,Y,5,1664,0,0,1664,1,0,2,0,3,1,3,7,6,1,4,2,1978,1,2,663,4,4,Y,0,0,0,0,0,0,4,5,5,0,9,2007,1,Normal,
2272,60,4,61,11339,Pave,3,IR1,Lvl,1,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,5,1979,1979,Hip,WdShake,4,5,2,549,TA,TA,CBlock,3,4,4,1,758,6,0,22,780,GasA,TA,Y,5,1085,845,0,1930,1,0,2,1,4,1,3,9,6,1,4,2,1979,1,2,481,4,4,Y,192,72,0,0,0,0,4,5,5,0,3,2007,1,Normal,
2273,20,4,79,11850,Pave,3,Reg,Lvl,1,FR2,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1984,1984,Gable,CompShg,8,5,2,98,TA,TA,CBlock,3,4,4,1,781,6,0,372,1153,GasA,TA,Y,5,1177,0,0,1177,0,0,2,0,3,1,3,6,6,0,6,2,1984,1,2,495,4,4,Y,204,103,0,0,0,0,4,3,5,0,8,2007,1,Normal,
2274,20,4,80,10400,Pave,3,Reg,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1979,1999,Gable,CompShg,2,2,2,253,TA,TA,CBlock,3,4,4,3,903,6,0,356,1259,GasA,Ex,Y,5,1353,0,0,1353,1,0,2,0,2,1,4,5,6,1,4,2,1979,2,2,478,4,4,Y,240,141,0,0,0,0,4,5,5,0,8,2007,1,Normal,
2275,20,4,128,13001,Pave,3,IR1,Lvl,1,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,4,4,2,176,TA,TA,CBlock,4,4,3,1,492,2,121,1012,1625,GasA,TA,Y,5,1220,0,0,1220,0,1,2,0,2,1,4,6,6,1,4,2,1971,3,2,944,4,4,Y,0,0,249,0,0,0,4,5,5,0,9,2007,1,Normal,
2276,80,4,64,8991,Pave,3,IR1,Lvl,1,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,SLvl,7,6,1976,1976,Gable,CompShg,8,5,4,130,TA,TA,CBlock,3,4,1,3,624,5,604,0,1228,GasA,TA,Y,5,1324,0,0,1324,0,1,2,0,3,1,3,5,6,1,2,2,1976,1,2,585,4,4,Y,407,36,0,0,0,0,4,5,5,0,2,2007,1,Normal,
2277,60,4,80,8000,Pave,3,Reg,Lvl,1,Inside,Gtl,NWAmes,PosN,Norm,1Fam,2Story,6,6,1974,1974,Gable,CompShg,4,4,3,0,TA,TA,CBlock,4,4,4,1,931,4,153,0,1084,GasA,TA,Y,5,1084,793,0,1877,1,0,2,1,4,1,4,8,6,1,4,2,1974,3,2,488,4,4,Y,0,96,0,0,0,0,4,5,5,0,11,2007,1,Normal,
2278,20,4,63,9457,Pave,3,Reg,Lvl,1,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,6,1970,1990,Gable,CompShg,2,2,3,0,TA,TA,CBlock,4,4,4,1,566,6,0,359,925,GasA,TA,Y,5,1422,0,0,1422,1,0,1,0,3,1,4,7,4,0,6,6,1988,3,2,576,4,4,Y,252,0,0,0,0,0,4,2,5,0,9,2007,1,Normal,
2279,20,4,66,7920,Pave,3,Reg,Lvl,1,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,5,1970,2002,Gable,CompShg,4,4,2,32,TA,TA,CBlock,4,4,4,1,81,3,619,214,914,GasA,Ex,Y,5,914,0,0,914,0,0,1,0,3,1,1,5,6,0,6,2,1970,2,1,368,4,3,Y,120,0,0,0,0,0,4,5,5,0,10,2007,1,Normal,
2280,20,4,,17199,Pave,3,Reg,Lvl,1,FR2,Gtl,mes,Norm,Norm,1Fam,1Story,4,7,1961,1961,Gable,CompShg,2,2,3,0,TA,Gd,BrkTil,4,4,4,1,314,6,0,600,914,GasA,Ex,Y,5,914,0,0,914,0,0,1,0,2,1,4,4,6,0,6,3,1961,3,1,270,2,4,Y,140,0,0,0,0,0,4,2,5,0,7,2007,1,Normal,
2281,120,3,33,4113,Pave,3,IR1,Lvl,1,Inside,Gtl,mes,Norm,Norm,TwnhsE,1Story,6,5,2001,2001,Gable,CompShg,2,2,3,0,Gd,TA,PConc,3,4,3,6,0,6,0,1337,1337,GasA,Ex,Y,5,1337,0,0,1337,0,0,2,0,2,1,3,5,6,1,4,2,2001,1,2,511,4,4,Y,136,68,0,0,0,0,4,5,5,0,7,2007,1,Normal,
2282,120,3,26,10943,Pave,3,IR2,Lvl,1,FR2,Gtl,mes,Norm,Norm,TwnhsE,1Story,6,5,1997,1998,Gable,CompShg,2,2,3,0,Gd,TA,PConc,3,4,4,3,930,6,0,475,1405,GasA,Ex,Y,5,1337,0,0,1337,1,0,2,0,2,1,3,5,6,1,4,2,1997,1,2,522,4,4,Y,0,68,0,0,0,0,4,5,5,0,10,2007,1,Normal,
2283,160,5,21,2205,Pave,3,Reg,Lvl,1,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,6,1973,1973,Gable,CompShg,4,4,2,567,TA,TA,CBlock,4,4,4,1,312,6,0,213,525,GasA,TA,Y,5,525,567,0,1092,0,0,1,1,3,1,4,6,6,0,6,6,1973,3,1,264,4,4,Y,144,0,0,0,0,0,4,5,5,0,2,2007,1,Normal,
2284,160,5,21,2058,Pave,3,Reg,Lvl,1,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,4,4,2,265,TA,TA,CBlock,4,4,4,6,0,6,0,672,672,GasA,Ex,Y,5,672,546,0,1218,0,0,1,1,4,1,1,7,6,0,6,6,1973,3,1,264,4,4,Y,0,28,0,0,0,0,4,5,5,0,12,2007,1,Normal,
2285,120,4,24,2304,Pave,3,Reg,Lvl,1,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,7,1978,1978,Gable,CompShg,8,11,3,0,TA,TA,CBlock,3,4,4,3,632,6,6,423,1061,GasA,TA,Y,5,1055,0,0,1055,0,0,2,0,2,1,4,4,6,0,6,2,1978,3,1,319,4,4,Y,108,32,0,0,0,0,4,5,5,0,4,2007,1,Normal,
2286,20,4,65,7150,Pave,3,Reg,Lvl,1,Inside,Gtl,mes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,4,4,2,52,TA,TA,CBlock,4,4,4,2,725,6,0,263,988,GasA,TA,Y,5,988,0,0,988,1,0,1,0,3,1,4,5,6,0,6,6,1974,3,1,360,4,4,Y,0,0,0,0,0,0,4,5,5,0,11,2007,1,Normal,
