Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,A1stFlrSF,A2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,A3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1188,20,4,89,12461,Pave,1,Reg,Lvl,1,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,7,5,3,272,Gd,TA,PConc,3,4,4,3,1456,6,0,168,1624,GasA,Ex,Y,5,1624,1100,144,1624,1,0,2,0,2,1,3,5,6,1,2,2,1994,2,3,757,4,4,Y,0,114,192,0,0,0,5,1,3,0,7,2006,7,Normal,262000
1189,60,4,68,8935,Pave,2,IR1,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,7,8,2,95,Gd,TA,PConc,3,4,4,6,390,6,0,831,831,GasA,Ex,Y,5,831,829,572,1660,0,0,2,1,3,1,3,7,6,0,6,2,2002,2,2,493,4,4,Y,144,68,0,0,0,0,5,5,3,0,7,2009,7,Normal,195000
1190,60,4,60,7500,Pave,2,Reg,Lvl,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,7,8,3,84,TA,TA,PConc,4,4,4,6,505,6,0,994,994,GasA,Gd,Y,5,1028,776,80,1804,0,0,2,1,3,1,3,7,6,1,4,2,1999,1,2,442,4,4,Y,140,60,0,0,0,0,5,5,3,0,6,2010,7,Normal,189000
1191,190,4,64,32463,Pave,2,Reg,Low,1,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,5,6,4,149,TA,Gd,CBlock,4,4,2,2,1159,6,0,90,1249,GasA,Ex,Y,5,1622,688,528,1622,1,0,1,0,3,1,4,7,6,1,4,1,1975,1,4,1356,4,4,Y,439,0,0,0,0,0,5,5,3,0,3,2007,7,Normal,168000
1192,160,2,24,2645,Pave,2,Reg,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,5,6,2,456,Gd,TA,PConc,3,4,4,6,1124,6,0,776,776,GasA,Ex,Y,5,764,677,390,1441,0,0,2,1,2,1,3,5,6,0,6,6,1999,3,2,492,4,4,Y,206,0,0,0,0,0,5,5,3,0,11,2007,7,Normal,174000
1193,50,5,60,9600,Pave,1,Reg,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,Gambrel,CompShg,7,8,3,640,TA,TA,PConc,4,4,3,6,1018,6,0,702,702,GasA,Gd,Y,5,842,630,371,1472,0,0,1,0,3,1,3,6,6,0,6,6,1925,3,1,250,4,2,P,0,0,84,0,0,0,5,2,3,0,7,2007,7,Normal,125000
1194,120,5,60,4500,Pave,2,Reg,Lvl,1,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,7,8,2,425,TA,TA,PConc,1,4,4,3,883,6,0,341,1224,GasA,Ex,Y,5,1224,1357,232,1224,1,0,2,0,2,1,4,5,6,0,6,2,1999,1,2,402,4,4,Y,0,304,0,0,0,0,5,5,3,0,6,2009,7,Normal,165000
1195,60,4,80,9364,Pave,1,Reg,Lvl,1,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,4,4,4,143,TA,TA,CBlock,4,4,4,1,371,6,0,292,663,GasA,TA,Y,5,663,689,53,1352,0,0,1,1,4,1,4,7,6,0,6,2,1969,1,1,299,4,4,Y,379,36,0,0,0,0,5,3,3,0,3,2010,7,Normal,158000
1196,60,4,51,8029,Pave,2,IR1,Lvl,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,7,8,3,603,TA,TA,PConc,3,4,4,6,1070,6,0,728,728,GasA,Ex,Y,5,728,728,120,1456,0,0,2,1,3,1,3,8,6,0,6,2,2005,1,2,400,4,4,Y,100,24,0,0,0,0,5,5,3,0,7,2008,7,Normal,176000
1197,60,4,58,14054,Pave,2,IR1,Lvl,1,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,7,8,3,82,Gd,TA,PConc,3,4,2,6,203,6,0,879,879,GasA,Ex,Y,5,879,984,384,1863,0,0,2,1,4,1,3,9,6,1,3,4,2006,1,3,660,4,4,Y,100,17,0,0,0,0,5,5,3,0,11,2006,6,Partial,219210
1198,75,5,65,8850,Pave,1,IR1,Bnk,1,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,5,6,3,115,TA,TA,BrkTil,4,4,4,6,594,6,0,815,815,GasA,Ex,Y,5,815,875,392,1690,0,0,1,0,3,1,4,7,6,1,3,6,1916,3,1,225,4,4,Y,0,0,330,0,0,0,5,5,3,0,7,2006,4,Normal,144000
1199,20,4,70,9100,Pave,1,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,7,8,3,207,Gd,TA,PConc,3,4,4,6,485,6,0,1212,1212,GasA,Ex,Y,5,1212,504,513,1212,0,0,2,0,3,1,3,6,6,0,6,2,2001,2,2,573,4,4,Y,356,0,0,0,0,0,5,5,3,0,6,2009,7,Normal,178000
1200,20,4,75,11235,Pave,2,Reg,Lvl,1,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,Gable,CompShg,4,4,2,51,TA,TA,CBlock,4,4,4,5,547,6,0,504,1051,GasA,Gd,Y,5,1382,1540,479,1382,0,0,1,1,3,1,4,6,6,1,5,2,1974,3,2,459,4,4,Y,0,82,0,0,0,0,5,5,3,0,10,2006,7,Normal,148000
1201,20,4,71,9353,Pave,1,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,5,6,3,72,TA,TA,CBlock,4,4,4,6,945,6,0,864,864,GasA,Gd,Y,5,864,766,528,864,0,0,1,0,3,1,4,5,6,0,6,2,1972,3,1,280,4,4,Y,0,0,0,0,0,0,5,5,2,0,7,2006,7,Abnorml,116050
1202,60,4,80,10400,Pave,1,Reg,Lvl,1,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,7,8,3,130,TA,TA,PConc,3,4,2,6,2260,6,0,866,866,GasA,Ex,Y,5,866,913,384,1779,0,0,2,1,3,1,3,6,6,0,6,2,1998,2,2,546,4,4,Y,198,36,0,0,0,0,5,5,3,0,3,2009,7,Normal,197900
1203,50,5,50,6000,Pave,1,Reg,Lvl,1,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,8,9,3,300,TA,TA,BrkTil,4,4,4,6,311,6,0,884,884,GasA,Ex,Y,5,884,464,80,1348,1,0,1,0,3,1,4,5,6,1,2,6,1960,3,1,216,4,4,N,0,0,208,0,0,0,5,5,3,0,5,2009,7,Normal,117000
1204,20,4,75,9750,Pave,1,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,7,8,2,171,Gd,TA,PConc,3,4,4,6,1039,6,0,1630,1630,GasA,Ex,Y,5,1630,534,360,1630,0,0,2,0,3,1,3,6,6,1,4,2,2000,3,2,451,4,4,Y,74,234,0,0,0,0,5,5,3,0,10,2009,7,Normal,213000
1205,20,4,78,10140,Pave,2,Reg,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,4,4,3,220,TA,TA,CBlock,3,4,4,1,788,6,0,268,1056,GasA,Ex,Y,5,1074,878,481,1074,1,0,1,1,3,1,4,6,6,0,6,2,1975,2,2,495,4,4,Y,0,88,0,0,0,0,5,3,3,0,7,2006,7,Normal,153500
1206,20,4,90,14684,Pave,1,IR1,Lvl,1,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,4,4,2,234,Gd,TA,CBlock,3,4,3,1,485,2,177,1496,2158,GasA,Gd,Y,5,2196,829,473,2196,0,0,2,0,3,1,3,7,6,1,4,2,1990,2,3,701,4,4,Y,84,70,0,0,0,0,5,5,3,0,6,2009,7,Normal,271900
1207,20,3,30,8900,Pave,2,Reg,Lvl,1,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,4,4,3,240,TA,TA,CBlock,4,4,4,5,1056,6,0,712,1056,GasA,TA,Y,5,1056,518,515,1056,1,0,1,0,2,1,4,5,6,0,6,6,1966,3,1,384,4,4,Y,0,42,0,0,0,0,5,3,3,0,11,2006,7,Normal,107000
1208,20,4,70,9135,Pave,1,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,7,8,2,120,Gd,TA,PConc,3,4,2,3,340,6,0,1342,1682,GasA,Ex,Y,5,1700,600,205,1700,1,0,2,0,3,1,3,7,6,0,6,2,2003,2,2,544,4,4,Y,192,23,0,0,0,0,5,5,3,0,5,2006,7,Normal,200000
1209,20,4,70,7763,Pave,2,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,5,6,3,60,TA,Gd,CBlock,4,4,4,5,504,2,108,319,931,GasA,TA,Y,5,1283,596,397,1283,1,0,1,0,3,1,4,6,6,0,6,6,1980,3,2,506,4,4,Y,0,0,0,0,0,0,5,5,3,0,10,2008,7,Normal,140000
1210,20,4,85,10182,Pave,1,IR1,Lvl,1,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,7,8,4,420,Gd,TA,PConc,1,4,3,3,1220,6,0,440,1660,GasA,Ex,Y,5,1660,780,384,1660,1,0,2,0,3,1,3,8,6,1,3,2,2006,2,2,500,4,4,Y,322,50,0,0,0,0,5,5,3,0,5,2006,6,Partial,290000
1211,60,4,70,11218,Pave,1,Reg,Lvl,1,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,8,9,3,186,Gd,TA,PConc,3,4,4,6,824,6,0,1055,1055,GasA,Ex,Y,5,1055,790,156,1845,0,0,2,1,3,1,3,8,6,1,4,2,1992,2,2,462,4,4,Y,635,104,0,0,0,0,5,1,2,400,5,2010,7,Normal,189000
1212,50,4,152,12134,Pave,2,IR1,Bnk,1,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,8,9,3,40,Gd,TA,Wood,3,4,2,3,427,6,0,132,559,GasA,Gd,Y,5,1080,672,528,1752,0,0,2,0,4,1,4,8,6,0,6,3,1988,2,2,492,4,4,Y,325,12,0,0,0,0,5,5,3,0,6,2010,7,Normal,164000
1213,30,4,50,9340,Pave,1,Reg,Lvl,1,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,5,6,3,106,TA,TA,CBlock,4,4,4,5,344,6,0,328,672,GasA,TA,Y,5,672,602,360,672,1,0,1,0,2,1,4,4,6,0,6,2,1941,3,1,234,4,4,N,0,113,0,0,0,0,5,5,3,0,8,2009,7,Normal,113000
1214,80,4,60,10246,Pave,1,IR1,Lvl,1,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,7,8,3,412,TA,Gd,CBlock,4,2,2,3,648,6,0,912,648,GasA,Ex,Y,5,960,1254,232,960,1,1,0,0,3,1,4,3,6,0,6,2,1965,3,1,364,4,4,Y,88,0,0,0,0,0,5,5,3,0,5,2006,7,Normal,145000
1215,85,4,69,10205,Pave,2,IR1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,5,6,3,80,TA,TA,CBlock,4,4,2,2,784,6,0,141,925,GasA,TA,Y,5,999,981,513,999,1,0,1,0,3,1,4,6,6,0,6,2,1962,3,1,300,4,4,Y,150,72,0,0,0,0,5,5,3,0,5,2006,7,Normal,134500
1216,20,4,99,7094,Pave,2,IR1,Lvl,1,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,7,8,3,312,TA,TA,CBlock,4,4,4,5,180,4,374,340,894,GasA,TA,Y,5,894,756,572,894,0,0,1,0,3,1,4,5,6,0,6,6,1966,2,1,384,4,4,Y,0,0,0,0,0,0,5,3,3,0,5,2007,7,Normal,125000
1217,90,5,68,8930,Pave,2,Reg,Lvl,1,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,7,8,3,225,TA,TA,Slab,5,5,5,7,556,7,0,378,651,GasA,TA,Y,5,1318,584,80,1902,0,0,2,0,4,2,4,8,6,0,6,2,1978,3,2,539,4,4,Y,0,0,0,0,0,0,5,5,3,0,4,2010,7,Normal,112000
1218,20,2,72,8640,Pave,1,Reg,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,3,6,4,72,Gd,TA,PConc,3,4,3,3,936,6,0,364,1300,GasA,Ex,Y,5,1314,456,572,1314,1,0,2,0,3,1,3,6,6,0,6,2,2009,2,2,552,4,4,Y,135,112,0,0,0,0,5,5,3,0,9,2009,6,Partial,229456
1219,50,5,52,6240,Pave,1,Reg,Lvl,1,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,1,1,3,261,TA,TA,Slab,5,5,5,7,925,7,0,1020,1297,GasA,Gd,N,5,672,240,80,912,0,0,1,0,2,1,4,3,6,0,6,7,2009,4,0,0,6,6,N,0,0,0,0,0,0,5,5,3,0,7,2006,7,Normal,80500
1220,160,5,21,1680,Pave,2,Reg,Lvl,1,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,3,8,2,236,TA,TA,CBlock,4,4,4,6,609,6,0,672,672,GasA,TA,Y,5,672,546,390,1218,0,0,1,1,3,1,4,7,6,0,6,7,1984,4,0,0,6,6,N,201,0,0,0,0,0,5,5,3,0,4,2006,7,Abnorml,91500
1221,20,4,66,7800,Pave,1,IR1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,8,9,3,571,TA,TA,CBlock,4,4,4,5,312,4,600,276,912,GasA,TA,Y,5,912,208,205,912,0,0,1,0,2,1,4,5,6,0,6,2,1964,3,1,288,4,4,Y,0,0,0,0,0,0,5,5,3,0,11,2006,7,Abnorml,115000
1222,20,4,55,8250,Pave,1,Reg,Lvl,1,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,4,4,3,166,TA,TA,CBlock,4,4,4,2,250,4,492,210,952,GasA,Ex,Y,5,1211,978,144,1211,0,0,1,0,3,1,4,5,6,1,4,2,1968,3,1,322,4,4,Y,0,63,0,0,0,0,5,5,3,0,8,2008,7,Normal,134000
1223,50,4,78,10496,Pave,1,Reg,Lvl,1,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,8,9,2,320,TA,TA,CBlock,4,4,3,5,196,6,0,844,1040,GasA,Ex,Y,5,1168,678,515,1846,0,0,2,0,3,1,4,7,6,1,3,2,1949,3,1,315,4,4,Y,0,0,0,0,0,0,5,2,3,0,1,2007,7,Normal,143000
1224,20,4,89,10680,Pave,2,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,8,9,2,44,TA,TA,CBlock,4,1,4,4,756,6,0,1380,2136,GasA,TA,N,1,2136,472,473,2136,0,0,2,0,4,1,4,7,5,0,6,6,1951,3,2,528,4,4,Y,0,30,0,0,0,0,5,3,3,0,10,2006,7,Normal,137900
1225,60,4,60,15384,Pave,2,IR1,Lvl,1,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,7,8,3,183,Gd,TA,PConc,3,4,2,3,724,6,0,64,788,GasA,Ex,Y,5,788,702,80,1490,1,0,2,1,3,1,3,8,6,1,3,2,2004,1,2,388,4,4,Y,100,75,0,0,0,0,5,5,3,0,2,2008,7,Normal,184000
1226,80,4,65,10482,Pave,1,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,7,8,2,63,TA,Gd,CBlock,4,4,2,3,507,6,0,81,588,GasA,Ex,Y,5,1138,884,232,1138,0,1,1,0,3,1,4,6,6,0,6,2,1958,2,1,264,4,4,Y,224,0,0,0,0,0,5,4,3,0,6,2007,7,Normal,145000
1227,60,4,86,14598,Pave,1,IR1,Lvl,1,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,7,8,4,74,Gd,TA,PConc,3,4,3,6,116,6,0,894,894,GasA,Ex,Y,5,894,1039,420,1933,0,0,2,1,4,1,3,9,6,1,3,4,2007,1,3,668,4,4,Y,100,18,0,0,0,0,5,5,3,0,1,2008,7,Normal,214000
1228,20,4,72,8872,Pave,2,Reg,Lvl,1,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,7,8,2,300,TA,TA,CBlock,4,4,4,1,595,6,0,317,912,GasA,Ex,Y,5,912,700,473,912,1,0,1,0,2,1,3,5,6,0,6,6,1992,3,2,576,4,4,Y,0,240,0,0,0,0,5,5,3,0,12,2008,7,Normal,147000
1229,120,4,65,8769,Pave,2,Reg,Lvl,1,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,CompShg,5,6,2,766,Ex,TA,PConc,1,4,4,3,1540,6,0,162,1702,GasA,Ex,Y,5,1702,358,234,1702,1,0,1,1,1,1,1,7,6,1,3,2,2008,1,3,1052,4,4,Y,0,72,0,0,224,0,5,5,3,0,10,2008,6,Partial,367294
1230,80,4,70,7910,Pave,2,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,2,4,3,98,TA,TA,CBlock,4,4,4,1,666,6,0,409,1075,GasA,Gd,Y,5,1507,832,232,1507,0,0,2,0,4,1,4,7,1,0,6,3,1960,3,1,404,4,4,Y,0,0,0,0,0,0,5,2,3,0,8,2008,7,Normal,127000
1231,90,4,82,18890,Pave,1,IR1,Lvl,1,Inside,Gtl,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,Shed,CompShg,5,4,3,1,TA,TA,CBlock,3,4,4,3,498,5,211,652,1361,GasA,Ex,Y,5,1361,1259,205,2620,0,0,2,2,4,2,4,12,6,1,4,4,1977,2,2,600,4,4,N,155,24,145,0,0,0,5,5,NA,8300,8,2007,7,Normal,190000
1232,90,4,70,7728,Pave,1,Reg,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,8,9,2,120,TA,TA,CBlock,4,4,2,1,803,6,0,303,1106,GasA,TA,Y,5,1190,975,513,1190,1,0,1,0,3,1,4,6,6,0,6,2,1962,3,2,540,4,4,Y,0,18,0,0,0,0,5,2,3,0,5,2006,7,Normal,132500
1233,90,4,70,9842,Pave,1,Reg,Lvl,1,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,4,4,3,272,TA,TA,Slab,5,5,5,7,410,7,0,736,698,GasA,TA,Y,5,1224,744,390,1224,0,0,2,0,2,2,4,6,6,0,6,5,1962,3,2,462,4,4,Y,0,0,0,0,0,0,5,5,3,0,3,2007,7,Normal,101800
1234,20,4,81,12160,Pave,2,IR1,Lvl,1,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,7,9,2,180,TA,TA,CBlock,4,4,4,5,1000,6,0,188,1188,GasA,Fa,Y,5,1188,784,232,1188,1,0,1,0,3,1,4,6,6,0,6,2,1959,2,2,531,4,4,Y,0,0,0,0,0,0,5,3,3,0,5,2010,1,Abnorml,142000
1235,70,3,55,8525,Pave,2,Reg,Bnk,1,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,CompShg,5,6,3,165,TA,TA,PConc,4,4,2,6,386,6,0,940,940,GasA,TA,N,1,1024,940,384,1964,0,0,1,1,4,1,4,7,6,0,6,7,2007,4,0,0,6,6,N,0,192,0,0,0,0,5,5,3,0,11,2008,7,Abnorml,130000
1236,70,4,96,13132,Pave,2,Reg,Lvl,1,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,5,5,1914,1950,Gable,CompShg,8,9,3,180,TA,TA,BrkTil,3,4,3,6,560,6,0,747,747,GasA,Gd,Y,2,892,892,513,1784,0,0,1,1,4,1,4,9,6,0,6,6,1914,3,1,180,2,2,N,203,40,0,0,0,0,5,5,3,0,7,2006,7,Normal,138887
1237,160,4,36,2628,Pave,1,Reg,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,CompShg,7,10,4,106,Gd,TA,PConc,3,4,4,6,644,6,0,764,764,GasA,Ex,Y,5,764,862,420,1626,0,0,2,1,2,1,3,6,6,0,6,4,2003,2,2,474,4,4,Y,0,27,0,0,0,0,5,5,3,0,6,2010,7,Normal,175500
1238,60,4,41,12393,Pave,2,IR2,Lvl,1,FR2,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,7,8,3,762,Gd,TA,PConc,3,4,4,6,454,6,0,847,847,GasA,Ex,Y,5,847,1101,481,1948,0,0,2,1,4,1,3,8,6,1,3,4,2004,1,2,434,4,4,Y,100,48,0,0,0,0,5,5,3,0,9,2006,7,Normal,195000
1239,20,4,63,13072,Pave,1,Reg,Lvl,1,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,7,8,3,423,Gd,TA,PConc,3,4,4,6,1159,6,0,1141,1141,GasA,Ex,Y,5,1141,580,156,1141,0,0,1,1,3,1,4,6,6,0,6,6,2005,3,2,484,4,4,Y,0,0,0,0,0,0,5,5,3,0,3,2006,7,Abnorml,142500
1240,20,4,64,9037,Pave,2,IR1,HLS,1,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,7,8,2,32,Gd,TA,PConc,3,4,2,3,428,6,0,1048,1476,GasA,Ex,Y,5,1484,720,144,1484,0,0,2,0,2,1,1,6,6,1,3,2,2006,2,2,472,4,4,Y,120,33,0,0,0,0,5,5,3,0,12,2007,7,Normal,265900
1241,60,4,65,8158,Pave,2,Reg,Lvl,1,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,7,8,2,252,Gd,TA,PConc,3,4,4,3,550,6,0,334,884,GasA,Ex,Y,5,884,884,360,1768,1,0,2,1,3,1,3,8,6,0,6,2,2003,2,2,543,4,4,Y,0,63,0,0,0,0,5,5,3,0,7,2008,7,Normal,224900
1242,20,4,83,9849,Pave,2,Reg,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,CompShg,7,8,4,178,Gd,TA,PConc,3,4,2,6,906,6,0,1689,1689,GasA,Ex,Y,5,1689,1157,205,1689,0,0,2,0,3,1,3,7,6,0,6,2,2007,2,3,954,4,4,Y,0,56,0,0,0,0,5,5,3,0,6,2007,6,Partial,248328
1243,85,4,85,10625,Pave,1,Reg,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,CompShg,7,9,2,81,TA,TA,CBlock,3,4,1,3,885,4,168,108,1053,GasA,TA,Y,5,1173,1140,80,1173,1,0,2,0,3,1,3,6,6,2,4,2,1974,2,2,528,4,4,Y,0,120,0,0,0,0,5,3,3,0,1,2010,7,Family,170000
1244,20,4,107,13891,Pave,2,Reg,Lvl,1,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,7,8,2,44,Ex,TA,PConc,1,2,1,3,1386,6,0,690,2076,GasA,Ex,Y,5,2076,1330,384,2076,1,0,2,1,2,1,1,7,6,1,3,2,2006,1,3,850,4,4,Y,216,229,0,0,0,0,5,5,3,0,9,2006,6,Partial,465000
1245,70,4,103,11435,Pave,1,IR1,HLS,1,Corner,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,2,7,3,426,TA,TA,PConc,3,4,4,6,490,6,0,792,792,GasA,Fa,Y,5,792,725,120,1517,0,0,1,0,3,1,3,7,6,2,3,6,1931,3,2,400,4,4,Y,0,0,0,0,0,0,5,5,3,0,6,2006,7,Normal,230000
1246,80,4,78,12090,Pave,2,Reg,Lvl,1,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,7,8,2,74,TA,TA,CBlock,3,4,4,6,804,6,0,585,585,GasA,Ex,Y,5,1140,728,156,1868,0,0,3,1,3,1,4,7,6,1,4,4,1984,1,2,477,4,4,Y,268,112,0,0,147,0,5,5,3,0,1,2007,7,Abnorml,178000
1247,60,2,65,8125,Pave,1,Reg,Lvl,1,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,7,8,3,443,Gd,TA,PConc,3,4,4,6,712,6,0,756,756,GasA,Ex,Y,5,756,797,473,1553,0,0,2,1,3,1,3,6,6,0,6,2,2005,2,2,615,4,4,Y,0,45,0,0,0,0,5,5,3,0,3,2006,6,Partial,186500
1248,80,4,73,12328,Pave,2,IR1,Lvl,1,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,4,4,2,335,TA,TA,CBlock,4,4,2,3,539,6,0,473,1012,GasA,TA,Y,5,1034,520,392,1034,1,0,1,0,3,1,4,6,6,0,6,2,1976,3,3,888,4,4,Y,0,0,0,0,0,0,5,5,3,0,5,2010,7,Normal,169900
1249,75,5,60,9600,Pave,1,Reg,Lvl,1,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,1,1,3,285,TA,TA,BrkTil,3,4,4,5,319,6,0,416,735,OthW,Fa,N,5,1134,924,80,2058,0,0,1,1,3,1,4,8,6,1,3,6,1950,3,2,396,2,2,P,0,0,259,0,0,0,5,5,3,0,4,2008,7,Normal,129500
